CO_MUNICIPIO,NOME,UF
510080,APIACAS,MT
510100,ARAGUAIANA,MT
510120,ARAGUAINHA,MT
510125,ARAPUTANGA,MT
510130,ARENAPOLIS,MT
510140,ARIPUANA,MT
510160,BARAO DE MELGACO,MT
510170,BARRA DO BUGRES,MT
510180,BARRA DO GARCAS,MT
510185,BOM JESUS DO ARAGUAIA,MT
510190,BRASNORTE,MT
510250,CACERES,MT
510260,CAMPINAPOLIS,MT
510263,CAMPO NOVO DO PARECIS,MT
510267,CAMPO VERDE,MT
510268,CAMPOS DE JULIO,MT
510269,CANABRAVA DO NORTE,MT
510270,CANARANA,MT
510279,CARLINDA,MT
510285,CASTANHEIRA,MT
510300,CHAPADA DOS GUIMARAES,MT
510305,CLAUDIA,MT
510310,COCALINHO,MT
510320,COLIDER,MT
510325,COLNIZA,MT
510330,COMODORO,MT
510335,CONFRESA,MT
510336,CONQUISTA D'OESTE,MT
510337,COTRIGUACU,MT
510340,CUIABA,MT
510343,CURVELANDIA,MT
510345,DENISE,MT
510350,DIAMANTINO,MT
510360,DOM AQUINO,MT
510370,FELIZ NATAL,MT
510380,FIGUEIROPOLIS D'OESTE,MT
510385,GAUCHA DO NORTE,MT
510390,GENERAL CARNEIRO,MT
510395,GLORIA D'OESTE,MT
510410,GUARANTA DO NORTE,MT
510420,GUIRATINGA,MT
510450,INDIAVAI,MT
510452,IPIRANGA DO NORTE,MT
510454,ITANHANGA,MT
510455,ITAUBA,MT
510460,ITIQUIRA,MT
510480,JACIARA,MT
510490,JANGADA,MT
510500,JAURU,MT
510510,JUARA,MT
510515,JUINA,MT
510517,JURUENA,MT
510520,JUSCIMEIRA,MT
510523,LAMBARI D'OESTE,MT
510525,LUCAS DO RIO VERDE,MT
510530,LUCIARA,MT
510550,VILA BELA DA SANTISSIMA TRINDADE,MT
510558,MARCELANDIA,MT
510560,MATUPA,MT
510562,MIRASSOL D'OESTE,MT
510590,NOBRES,MT
510600,NORTELANDIA,MT
510610,NOSSA SENHORA DO LIVRAMENTO,MT
510615,NOVA BANDEIRANTES,MT
510617,NOVA NAZARE,MT
510618,NOVA LACERDA,MT
510619,NOVA SANTA HELENA,MT
510620,NOVA BRASILANDIA,MT
510621,NOVA CANAA DO NORTE,MT
510622,NOVA MUTUM,MT
510623,NOVA OLIMPIA,MT
510624,NOVA UBIRATA,MT
510625,NOVA XAVANTINA,MT
510626,NOVO MUNDO,MT
510627,NOVO HORIZONTE DO NORTE,MT
510628,NOVO SAO JOAQUIM,MT
510629,PARANAITA,MT
510630,PARANATINGA,MT
510631,NOVO SANTO ANTONIO,MT
510637,PEDRA PRETA,MT
510642,PEIXOTO DE AZEVEDO,MT
510645,PLANALTO DA SERRA,MT
510650,POCONE,MT
510665,PONTAL DO ARAGUAIA,MT
510670,PONTE BRANCA,MT
510675,PONTES E LACERDA,MT
510677,PORTO ALEGRE DO NORTE,MT
510680,PORTO DOS GAUCHOS,MT
510682,PORTO ESPERIDIAO,MT
510685,PORTO ESTRELA,MT
510700,POXOREO,MT
510704,PRIMAVERA DO LESTE,MT
510706,QUERENCIA,MT
510710,SAO JOSE DOS QUATRO MARCOS,MT
510715,RESERVA DO CABACAL,MT
510718,RIBEIRAO CASCALHEIRA,MT
510719,RIBEIRAOZINHO,MT
510720,RIO BRANCO,MT
510724,SANTA CARMEM,MT
510726,SANTO AFONSO,MT
510729,SAO JOSE DO POVO,MT
510730,SAO JOSE DO RIO CLARO,MT
510735,SAO JOSE DO XINGU,MT
510740,SAO PEDRO DA CIPA,MT
510757,RONDOLANDIA,MT
510760,RONDONOPOLIS,MT
510770,ROSARIO OESTE,MT
510774,SANTA CRUZ DO XINGU,MT
510775,SALTO DO CEU,MT
510776,SANTA RITA DO TRIVELATO,MT
510777,SANTA TEREZINHA,MT
510779,SANTO ANTONIO DO LESTE,MT
510780,SANTO ANTONIO DO LEVERGER,MT
510785,SAO FELIX DO ARAGUAIA,MT
510787,SAPEZAL,MT
510788,SERRA NOVA DOURADA,MT
510790,SINOP,MT
510792,SORRISO,MT
510794,TABAPORA,MT
510795,TANGARA DA SERRA,MT
510800,TAPURAH,MT
510805,TERRA NOVA DO NORTE,MT
510810,TESOURO,MT
510820,TORIXOREU,MT
510830,UNIAO DO SUL,MT
510835,VALE DE SAO DOMINGOS,MT
510840,VARZEA GRANDE,MT
510850,VERA,MT
510860,VILA RICA,MT
510880,NOVA GUARITA,MT
510885,NOVA MARILANDIA,MT
510890,NOVA MARINGA,MT
510895,NOVA MONTE VERDE,MT
520005,ABADIA DE GOIAS,GO
520010,ABADIANIA,GO
520013,ACREUNA,GO
520015,ADELANDIA,GO
520017,AGUA FRIA DE GOIAS,GO
520020,AGUA LIMPA,GO
520025,AGUAS LINDAS DE GOIAS,GO
520030,ALEXANIA,GO
520050,ALOANDIA,GO
520055,ALTO HORIZONTE,GO
520060,ALTO PARAISO DE GOIAS,GO
520080,ALVORADA DO NORTE,GO
520082,AMARALINA,GO
520085,AMERICANO DO BRASIL,GO
520090,AMORINOPOLIS,GO
520110,ANAPOLIS,GO
520120,ANHANGUERA,GO
520130,ANICUNS,GO
520140,APARECIDA DE GOIANIA,GO
520145,APARECIDA DO RIO DOCE,GO
520150,APORE,GO
520160,ARACU,GO
520170,ARAGARCAS,GO
520180,ARAGOIANIA,GO
520215,ARAGUAPAZ,GO
520235,ARENOPOLIS,GO
520250,ARUANA,GO
520260,AURILANDIA,GO
520280,AVELINOPOLIS,GO
520310,BALIZA,GO
520320,BARRO ALTO,GO
520330,BELA VISTA DE GOIAS,GO
520340,BOM JARDIM DE GOIAS,GO
520350,BOM JESUS DE GOIAS,GO
520355,BONFINOPOLIS,GO
520357,BONOPOLIS,GO
520360,BRAZABRANTES,GO
520380,BRITANIA,GO
520390,BURITI ALEGRE,GO
520393,BURITI DE GOIAS,GO
520396,BURITINOPOLIS,GO
520400,CABECEIRAS,GO
520410,CACHOEIRA ALTA,GO
520420,CACHOEIRA DE GOIAS,GO
520425,CACHOEIRA DOURADA,GO
520430,CACU,GO
520440,CAIAPONIA,GO
520450,CALDAS NOVAS,GO
520455,CALDAZINHA,GO
520460,CAMPESTRE DE GOIAS,GO
520465,CAMPINACU,GO
520470,CAMPINORTE,GO
520480,CAMPO ALEGRE DE GOIAS,GO
520485,CAMPO LIMPO DE GOIAS,GO
520490,CAMPOS BELOS,GO
520495,CAMPOS VERDES,GO
520500,CARMO DO RIO VERDE,GO
520505,CASTELANDIA,GO
520510,CATALAO,GO
520520,CATURAI,GO
520530,CAVALCANTE,GO
520540,CERES,GO
520545,CEZARINA,GO
520547,CHAPADAO DO CEU,GO
520549,CIDADE OCIDENTAL,GO
520551,COCALZINHO DE GOIAS,GO
520552,COLINAS DO SUL,GO
520570,CORREGO DO OURO,GO
520580,CORUMBA DE GOIAS,GO
520590,CORUMBAIBA,GO
520620,CRISTALINA,GO
520630,CRISTIANOPOLIS,GO
520640,CRIXAS,GO
520650,CROMINIA,GO
520660,CUMARI,GO
520670,DAMIANOPOLIS,GO
520680,DAMOLANDIA,GO
520690,DAVINOPOLIS,GO
520710,DIORAMA,GO
520725,DOVERLANDIA,GO
520735,EDEALINA,GO
520740,EDEIA,GO
520750,ESTRELA DO NORTE,GO
520753,FAINA,GO
520760,FAZENDA NOVA,GO
520780,FIRMINOPOLIS,GO
520790,FLORES DE GOIAS,GO
520800,FORMOSA,GO
520810,FORMOSO,GO
520815,GAMELEIRA DE GOIAS,GO
520830,DIVINOPOLIS DE GOIAS,GO
520840,GOIANAPOLIS,GO
520850,GOIANDIRA,GO
520860,GOIANESIA,GO
520870,GOIANIA,GO
520880,GOIANIRA,GO
520890,GOIAS,GO
520910,GOIATUBA,GO
520915,GOUVELANDIA,GO
520920,GUAPO,GO
520929,GUARAITA,GO
520940,GUARANI DE GOIAS,GO
520945,GUARINOS,GO
520960,HEITORAI,GO
520970,HIDROLANDIA,GO
520980,HIDROLINA,GO
520990,IACIARA,GO
520993,INACIOLANDIA,GO
520995,INDIARA,GO
521000,INHUMAS,GO
521010,IPAMERI,GO
521015,IPIRANGA DE GOIAS,GO
521020,IPORA,GO
521030,ISRAELANDIA,GO
521040,ITABERAI,GO
521056,ITAGUARI,GO
521060,ITAGUARU,GO
521080,ITAJA,GO
521090,ITAPACI,GO
521100,ITAPIRAPUA,GO
521120,ITAPURANGA,GO
521130,ITARUMA,GO
521140,ITAUCU,GO
521150,ITUMBIARA,GO
521160,IVOLANDIA,GO
521170,JANDAIA,GO
521180,JARAGUA,GO
521190,JATAI,GO
521200,JAUPACI,GO
521205,JESUPOLIS,GO
521210,JOVIANIA,GO
521220,JUSSARA,GO
521225,LAGOA SANTA,GO
521230,LEOPOLDO DE BULHOES,GO
521250,LUZIANIA,GO
521260,MAIRIPOTABA,GO
521270,MAMBAI,GO
521280,MARA ROSA,GO
521290,MARZAGAO,GO
521295,MATRINCHA,GO
521300,MAURILANDIA,GO
521305,MIMOSO DE GOIAS,GO
521308,MINACU,GO
521310,MINEIROS,GO
521340,MOIPORA,GO
521350,MONTE ALEGRE DE GOIAS,GO
521370,MONTES CLAROS DE GOIAS,GO
521375,MONTIVIDIU,GO
521377,MONTIVIDIU DO NORTE,GO
521380,MORRINHOS,GO
521385,MORRO AGUDO DE GOIAS,GO
521390,MOSSAMEDES,GO
521400,MOZARLANDIA,GO
521405,MUNDO NOVO,GO
521410,MUTUNOPOLIS,GO
521440,NAZARIO,GO
521450,NEROPOLIS,GO
521460,NIQUELANDIA,GO
521470,NOVA AMERICA,GO
521480,NOVA AURORA,GO
521483,NOVA CRIXAS,GO
521486,NOVA GLORIA,GO
521487,NOVA IGUACU DE GOIAS,GO
521490,NOVA ROMA,GO
521500,NOVA VENEZA,GO
521520,NOVO BRASIL,GO
521523,NOVO GAMA,GO
521525,NOVO PLANALTO,GO
521530,ORIZONA,GO
521540,OURO VERDE DE GOIAS,GO
521550,OUVIDOR,GO
521560,PADRE BERNARDO,GO
521565,PALESTINA DE GOIAS,GO
521570,PALMEIRAS DE GOIAS,GO
521580,PALMELO,GO
521590,PALMINOPOLIS,GO
521600,PANAMA,GO
521630,PARANAIGUARA,GO
521640,PARAUNA,GO
521645,PEROLANDIA,GO
521680,PETROLINA DE GOIAS,GO
521690,PILAR DE GOIAS,GO
521710,PIRACANJUBA,GO
521720,PIRANHAS,GO
521730,PIRENOPOLIS,GO
521740,PIRES DO RIO,GO
521760,PLANALTINA,GO
521770,PONTALINA,GO
521800,PORANGATU,GO
521805,PORTEIRAO,GO
521810,PORTELANDIA,GO
521830,POSSE,GO
521839,PROFESSOR JAMIL,GO
521850,QUIRINOPOLIS,GO
521860,RIALMA,GO
521870,RIANAPOLIS,GO
521878,RIO QUENTE,GO
521880,RIO VERDE,GO
521890,RUBIATABA,GO
521900,SANCLERLANDIA,GO
521910,SANTA BARBARA DE GOIAS,GO
521920,SANTA CRUZ DE GOIAS,GO
521925,SANTA FE DE GOIAS,GO
521930,SANTA HELENA DE GOIAS,GO
521935,SANTA ISABEL,GO
521940,SANTA RITA DO ARAGUAIA,GO
521945,SANTA RITA DO NOVO DESTINO,GO
521950,SANTA ROSA DE GOIAS,GO
521960,SANTA TEREZA DE GOIAS,GO
521970,SANTA TEREZINHA DE GOIAS,GO
521971,SANTO ANTONIO DA BARRA,GO
521973,SANTO ANTONIO DE GOIAS,GO
521975,SANTO ANTONIO DO DESCOBERTO,GO
521980,SAO DOMINGOS,GO
521990,SAO FRANCISCO DE GOIAS,GO
522000,SAO JOAO D'ALIANCA,GO
522005,SAO JOAO DA PARAUNA,GO
522010,SAO LUIS DE MONTES BELOS,GO
522015,SAO LUIZ DO NORTE,GO
522020,SAO MIGUEL DO ARAGUAIA,GO
522026,SAO MIGUEL DO PASSA QUATRO,GO
522028,SAO PATRICIO,GO
522040,SAO SIMAO,GO
522045,SENADOR CANEDO,GO
522050,SERRANOPOLIS,GO
522060,SILVANIA,GO
522068,SIMOLANDIA,GO
522070,SITIO D'ABADIA,GO
522100,TAQUARAL DE GOIAS,GO
522108,TERESINA DE GOIAS,GO
522119,TEREZOPOLIS DE GOIAS,GO
522130,TRES RANCHOS,GO
522140,TRINDADE,GO
522145,TROMBAS,GO
522150,TURVANIA,GO
522155,TURVELANDIA,GO
522157,UIRAPURU,GO
522160,URUACU,GO
522170,URUANA,GO
522180,URUTAI,GO
522185,VALPARAISO DE GOIAS,GO
522190,VARJAO,GO
522200,VIANOPOLIS,GO
522205,VICENTINOPOLIS,GO
522220,VILA BOA,GO
522230,VILA PROPICIO,GO
530005,BRASILIA - ASA NORTE,DF
530010,BRASILIA,DF
530015,BRASILIA - ASA SUL,DF
530020,BRAZLANDIA,DF
530030,CANDANGOLANDIA,DF
530040,CEILANDIA,DF
530050,CRUZEIRO,DF
530060,GAMA,DF
530070,GUARA,DF
530080,LAGO NORTE,DF
530090,LAGO SUL,DF
530100,NUCLEO BANDEIRANTE,DF
530110,PARANOA,DF
530120,PLANALTINA,DF
530130,RECANTO DAS EMAS,DF
530135,RIACHO FUNDO,DF
530140,SAMAMBAIA,DF
530150,SANTA MARIA,DF
530160,SAO SEBASTIAO,DF
530170,SOBRADINHO,DF
530180,TAGUATINGA,DF
539901,AGUAS CLARAS,DF
539913,PARK WAY,DF
539917,RIACHO FUNDO II,DF
539922,SOBRADINHO II,DF
539925,VARJAO,DF
539928,ITAPOA,DF
539929,SCIA-ESTRUTURAL,DF
539930,JARDIM BOTANICO,DF
539931,SUDOESTE/OCTOGONAL,DF
539933,SETOR DE INDUSTRIA E ABASTECIMENTO,DF
539934,VICENTE PIRES,DF
500000,MATO GROSSO DO SUL,XX
330000,RIO DE JANEIRO,XX
150000,PARA,XX
230000,CEARA,XX
210000,MARANHAO,XX
280000,SERGIPE,XX
110000,RONDONIA,XX
290000,BAHIA,XX
250000,PARAIBA,XX
170000,TOCANTINS,XX
510000,MATO GROSSO,XX
310000,MINAS GERAIS,XX
240000,RIO GRANDE DO NORTE,XX
530000,DISTRITO FEDERAL,XX
120000,ACRE,XX
160000,AMAPA,XX
140000,RORAIMA,XX
270000,ALAGOAS,XX
130000,AMAZONAS,XX
320000,ESPIRITO SANTO,XX
520000,GOIAS,XX
410000,PARANA,XX
260000,PERNAMBUCO,XX
220000,PIAUI,XX
430000,RIO GRANDE DO SUL,XX
420000,SANTA CATARINA,XX
350000,SAO PAULO,XX
